time,symbol,direction,conviction,ensemble_agreement,council_score,price,stop_loss,take_profit,quantity,regime,atr
2026-06-02 18:15:57,btcusdt,BUY,0.9434889940460608,0.9989,0.0,69198.01,69100.7,69441.28499999999,0.1588470116668286,TRENDING,48.6549999999978
2026-06-02 18:17:57,btcusdt,BUY,0.8949120395677868,0.9971,0.0,69131.63,69033.23857142858,69377.60857142857,0.1571011106325936,TRENDING,49.19571428571154
2026-06-02 18:19:57,btcusdt,BUY,0.8949899931812866,0.9954,0.0,69130.04,69037.93,69360.315,0.167814598906727,TRENDING,46.05499999999717
2026-06-02 18:21:57,btcusdt,BUY,0.8772064963227701,0.9903,0.0,69096.0,69005.4242857143,69322.43928571427,0.17065725428939274,TRENDING,45.287857142853944
2026-06-02 18:23:57,btcusdt,BUY,0.8881438350914859,0.9902,0.0,69103.34,69016.70857142858,69319.91857142854,0.1784271939202275,TRENDING,43.315714285711046
2026-06-02 18:25:57,btcusdt,BUY,0.8906713377248021,0.9878,0.0,69060.68,68985.83142857143,69247.8014285714,0.2065156677045131,TRENDING,37.42428571428276
2026-06-02 18:27:57,btcusdt,BUY,0.9105882849738247,0.9939,0.0,69065.99,68995.89714285715,69241.22214285714,0.22052750216467698,TRENDING,35.04642857142504
2026-06-02 18:29:57,btcusdt,BUY,0.907909791003678,0.9982,0.0,69010.42,68930.18714285715,69211.00214285712,0.19265676501806986,TRENDING,40.11642857142475
2026-06-02 18:31:57,btcusdt,BUY,0.9440773388077985,0.999,0.0,69030.29,68930.53285714285,69279.68285714285,0.15495033500944452,TRENDING,49.87857142856956
2026-06-02 18:33:57,btcusdt,BUY,0.8608465631543075,0.984,0.0,69110.11,68982.57142857143,69428.95642857142,0.12119786612128079,TRENDING,63.769285714283924
2026-06-02 18:35:57,btcusdt,BUY,0.9271153354365884,0.9941,0.0,69102.0,68972.02,69426.94999999998,0.11892139333204499,TRENDING,64.98999999999796
2026-06-02 18:37:57,btcusdt,BUY,0.9096674457107755,0.9972,0.0,69049.62,68907.08428571429,69405.95928571427,0.10844582203667674,VOLATILE,71.26785714285506
2026-06-02 18:39:57,btcusdt,BUY,0.8762230541172751,0.9912,0.0,69005.99,68859.86714285715,69371.29714285713,0.10578360571055238,VOLATILE,73.06142857142757
2026-06-02 18:41:57,btcusdt,BUY,0.8410490559563804,0.9947,0.0,69042.76,68890.08142857143,69424.4564285714,0.1012414680113174,VOLATILE,76.33928571428571
2026-06-02 18:43:57,btcusdt,BUY,0.850540227128844,0.9753,0.0,68921.05,68764.85571428572,69311.53571428571,0.09896266457259366,VOLATILE,78.0971428571429
2026-06-02 18:45:57,btcusdt,BUY,0.8216984927634803,0.9764,0.0,68906.05,68767.14857142858,69253.30357142855,0.11128325219024403,TRENDING,69.45071428571308
2026-06-02 18:47:57,btcusdt,BUY,0.934761933680331,0.9959,0.0,68973.99,68851.20857142858,69280.94357142856,0.12589365415557582,TRENDING,61.39071428571333
2026-06-02 18:49:57,btcusdt,BUY,0.9587125640704491,0.9998,0.0,68994.0,68864.47571428571,69317.81071428572,0.11933980272545637,TRENDING,64.76214285714273
2026-06-02 18:51:57,btcusdt,BUY,0.8541643752702418,0.9894,0.0,69054.81,68935.59999999999,69352.83500000002,0.12966531922907384,RANGING,59.60500000000112
2026-06-02 18:53:57,btcusdt,BUY,0.7469159385373169,0.9975,0.0,69091.14,68977.22714285714,69375.92214285715,0.13569497853884444,TRENDING,56.95642857142957
2026-06-02 18:55:57,btcusdt,BUY,0.8381223899327652,0.9814,0.0,69022.99,68912.18142857144,69300.01142857142,0.13949645326185778,RANGING,55.40428571428596
2026-06-02 18:58:57,btcusdt,BUY,0.704753244443166,0.9747,0.0,69030.0,68929.42571428571,69281.43571428573,0.15369139930269873,RANGING,50.287142857143145
2026-06-02 19:00:57,btcusdt,BUY,0.7843981768471147,0.9754,0.0,69016.12,68926.44285714286,69240.31285714284,0.17236725226542465,RANGING,44.838571428570766
